受注番号,商品コード,個数
286314-20220527-0353772958,IS-BTEP10NC-BK,1
286314-20220527-0298972976,null-remover-vio,1
286314-20220527-0326072966,null-sunscreen,1
286314-20220527-0432672925,daily_basic-f-fruitsmix,1
286314-20220527-0316272964,fafra-og-bodycream,1
286314-20220527-0482472901,DD-EFK-5D,1
286314-20220527-0456072917,null-acne-facewash,1
286314-20220527-0424772946,null-facelotion-c,1
286314-20220527-0424772946,null-facemilk-c,1
286314-20220527-0424772946,null-acne-facewash,1
286314-20220527-0452472912,nalc-moistlotion,1
286314-20220527-0414872930,null-remover-vio,1
286314-20220527-0411072935,null-deodorant-gel,1
286314-20220527-0277472977,null-remover-vio,1
286314-20220527-0416772933,makebalance-matcha3,1
286314-20220527-0403172938,null-honey-wax2,1
286314-20220527-0437172910,daily_basic-f-strawberry,1
286314-20220527-0346372955,null-roland-bb-l,1
286314-20220527-0446072901,null-remover-vio,1
286314-20220527-0389972944,null-acne-facewash,1
286314-20220527-0419772915,daily_basic-f-vanilla,2
286314-20220527-0371572935,daily_basic-f-strawberry,3
286314-20220527-0362372935,feel_natural_plane,2
286314-20220527-0367972924,null-remover-vio,1
286314-20220527-0338972950,null-deodorant-gel,1
286314-20220527-0393972907,null-remover-vio,1
286314-20220527-0264072959,daily_basic-f-banana,1
286314-20220527-0302572955,DD-EK02RLF2,1
286314-20220527-0347072932,daily_basic-f-coffee,1
286314-20220527-0992972696,nalc-milklotion-f,1
286314-20220527-0217072969,null-remover-vio,1
286314-20220527-0354372920,nalc-threeprotectgel,1
286314-20220527-0356072921,null-bbcream,1
286314-20220527-0320472942,null-remover-vio,2
286314-20220527-0197972972,null-honey-wax2,1
286314-20220527-0301872938,DD-EK01RLF2,1
286314-20220527-0344872905,null-deodorant-gel,2
286314-20220527-0331172923,daily_basic-f-strawberry,1
286314-20220527-0324872906,think_simple-wpc,1
286314-20220527-0203572959,null-deodorant-gel,1
286314-20220527-0286472942,null-remover-vio,1
286314-20220527-0147172977,null-remover-vio,1
286314-20220527-0175072964,null-perfume-cream,1
286314-20220527-0259172943,null-sunscreen,1
286314-20220527-0162272965,null-deodorant-gel,1
286314-20220527-0159772966,daily_basic-f-banana,1
286314-20220527-0238272951,null-deodorant-gel,1
286314-20220527-0265672924,daily_basic-f-vanilla,1
286314-20220527-0899872696,think_simple-wpi,2
286314-20220527-0186672955,null-acne-facewash-c,1
286314-20220527-0186672955,null-facemilk,1
286314-20220527-0115872972,null-bodywash,1
286314-20220527-0248572920,null-remover-vio,1
286314-20220527-0240872919,null-remover-vio,1
286314-20220527-0218472928,makebalance-matcha3,1
286314-20220527-0241572917,null-remover-vio,1
286314-20220527-0145772957,make_balance-f-cocoa,1
286314-20220527-0249072907,null-deodorant-gel,1
286314-20220527-0210872941,null-bbcream,1
286314-20220527-0173372948,null-remover-vio,1
286314-20220527-0110472961,null-bodywash,3
286314-20220527-0187572940,null-remover-vio,1
286314-20220527-0185472946,fixit-shaker-mb_aw,1
286314-20220527-0185472946,make_balance-f-cocoa,1
286314-20220527-0025472982,nalc-sunscreen-f,1
286314-20220527-0164472949,null-remover-vio,1
286314-20220527-0138272953,null-remover-vio,3
286314-20220527-0173172939,null-deodorant-gel,2
286314-20220527-0178272925,nalc-milklotion-f,1
286314-20220527-0199972908,daily_basic-f-strawberry,1
286314-20220527-0199172917,nalc-sunscreen-f,1
286314-20220527-0170572928,null-remover-vio,1
286314-20220527-0178572918,null-honey-wax2,1
286314-20220527-0143972938,feel_natural-f-cocoa,1
286314-20220527-0146772927,make_balance-f-cocoa,1
286314-20220527-0029372971,null-sunscreen,1
286314-20220527-0133272944,nalc-facewash,1
286314-20220527-0133272944,nalc-cleansingbalm,1
286314-20220527-0016672974,null-remover-vio,1
286314-20220527-0955672690,daily_basic-f-strawberry,1
286314-20220527-0100172947,daily_basic-f-coffee,1
286314-20220527-0152772903,null-deodorant-gel,1
286314-20220527-0165572900,daily_basic-f-fruitsmix,1
286314-20220527-0106672930,nalc-wrinklecream,1
286314-20220527-0106672930,nalc-handcream,1
286314-20220527-0116272922,think_simple-wpc,1
286314-20220527-0016772957,nalc-sunscreen-f,1
286314-20220527-0079772930,nalc-milklotion-f,1
286314-20220527-0942472676,null-roland-bb-b,1
286314-20220527-0089972917,null-allinone-gel,1
286314-20220527-0990572692,null-remover-vio,2
286314-20220527-0949672681,make_balance-f-cocoa,1
286314-20220527-0041872939,null-honey-wax2,1
286314-20220527-0090272699,DD-WPBP03KM,1
286314-20220527-0080072904,make_balance-f-cocoa,1
286314-20220527-0930472681,null-deodorant-gel,1
286314-20220527-0051372915,fafra-botanicalmist-defect,1
286314-20220527-0975472665,null-deodorant-gel,1
286314-20220527-0963072647,null-deodorant-gel,1
286314-20220527-0038572917,make_balance-f-cocoa,1
286314-20220527-0902872679,null-remover-vio,1
286314-20220527-0907772686,fafra-shoepowder,1
286314-20220527-0995472654,null-sunscreen,1
286314-20220527-0020372920,feel_natural-f-cocoa,1
286314-20220527-0997272641,null-remover-vio,1
286314-20220527-0040172901,fixit-shaker-mb_aw,1
286314-20220527-0907972683,null-remover-vio,1
286314-20220527-0999572626,fafra-og-bodycream,1
286314-20220527-0983572641,fixit-shaker-mb_aw,1
286314-20220527-0983572641,makebalance-plane,1
286314-20220527-0988472659,makebalance-plane,1
286314-20220527-0876672686,make_balance-f-cocoa,1
286314-20220527-0972772651,nalc-milklotion-f,1
286314-20220527-0944772664,null-perfume-cream,1
286314-20220527-0982272623,null-deodorant-gel,2
286314-20220527-0949872660,null-remover-vio,1
286314-20220527-0952972644,null-perfume-cream,1
286314-20220527-0927572667,null-honey-wax2,1
286314-20220527-0978872637,daily_basic-f-coffee,1
286314-20220527-0971972630,null-aftershave-lotion,1
286314-20220527-0856572692,null-remover-vio,1
286314-20220527-0965072622,null-bbcream,1
286314-20220527-0827372679,null-remover-vio,1
286314-20220527-0904272654,null-bbcream,1
286314-20220527-0896972666,nalc-sunscreen-f,1
286314-20220527-0928872630,daily_basic-f-fruitsmix,1
286314-20220527-0963172611,null-deodorant-gel,2
286314-20220527-0791072688,DD-EFK-7D,1
286314-20220527-0794872682,null-deodorant-gel,1
286314-20220527-0912172629,null-remover-vio,1
286314-20220527-0915772628,daily_basic-f-banana,1
286314-20220527-0789172678,null-allinone-gel,1
286314-20220527-0889472629,null-remover-vio,1
286314-20220527-0852472668,null-honey-wax2,1
286314-20220527-0826172674,null-sunscreen,1
286314-20220527-0871172633,null-remover-vio,1
286314-20220527-0869072653,null-aftershave-lotion-c,1
286314-20220527-0869072653,null-remover-vio,1
286314-20220527-0726772694,null-acne-facewash,1
286314-20220527-0912272614,null-remover-vio,1
286314-20220527-0875272616,null-bbcream,1
ts20220527121520,500030,20
ts20220527121520,100128,20
286314-20220527-0858572623,daily_basic-f-vanilla,1
286314-20220527-0839072645,think_simple-wpi,1
286314-20220527-0839072645,daily_basic-plus_yogurt,1
286314-20220527-0846572623,null-allinone-gel,1
286314-20220527-0723972680,nalc-facewash,1
286314-20220527-0839272632,null-perfume-cream,1
286314-20220527-0827172626,null-honey-wax-paper,1
286314-20220527-0827172626,null-honey-wax2,1
286314-20220527-0852972621,null-bbcream,1
286314-20220527-0812572631,nalc-sunscreen-f,3
286314-20220527-0856272614,nalc-sunscreen-f,1
286314-20220527-0450472696,nalc-sunscreen-f,1
286314-20220527-0800172633,null-honey-wax2,1
286314-20220527-0832372612,null-perfume-cream,1
286314-20220527-0444072696,nalc-milklotion-f,1
286314-20220527-0820772621,feel_natural-f-cocoa,1
286314-20220527-0820772621,feel_natural-f-matcha,1
286314-20220527-0772072656,makebalance-plane,3
286314-20220527-0798172635,nalc-milklotion-f,1
286314-20220527-0798172635,nalc-handcream,1
286314-20220527-0783272631,null-deodorant-gel,1
286314-20220527-0743272662,null-remover-vio,1
286314-20220527-0643972690,null-remover-vio,3
286314-20220527-0797172637,fixit-shaker-mb_aw,1
286314-20220527-0797172637,make_balance-f-cocoa,1
286314-20220527-0657872684,daily_basic-f-coffee,1
286314-20220527-0657872684,daily_basic-f-strawberry,1
286314-20220527-0764772652,null-remover-vio,1
286314-20220527-0762972641,null-remover-vio,1
286314-20220527-0771072628,null-perfume-cream,1
286314-20220527-0704672665,daily_basic-f-strawberry,1
286314-20220527-0691972672,null-deodorant-gel,1
286314-20220527-0737072658,feel_natural-f-matcha,1
286314-20220527-0654472682,daily_basic-f-banana,1
286314-20220527-0732172666,think_simple-wpc,1
286314-20220527-0732272659,make_balance-f-cocoa,1
286314-20220527-0746372628,daily_basic-f-fruitsmix,1
286314-20220527-0719972653,null-honey-wax2,1
286314-20220527-0781872611,null-remover-vio,1
286314-20220527-0667772665,make_balance-f-cocoa,1
286314-20220527-0679572662,feel_natural_plane,1
286314-20220527-0672072664,daily_basic-f-banana,1
286314-20220527-0764572611,null-remover-vio,1
286314-20220527-0605172689,nalc-handcream,1
286314-20220527-0720572625,null-allinonemist,1
286314-20220527-0720572625,null-sunscreen,1
286314-20220527-0739172621,null-honey-wax2,1
286314-20220527-0713172629,make_balance-f-cocoa,1
286314-20220527-0601772680,nalc-milklotion-f,1
286314-20220527-0711272625,null-remover-vio,1
286314-20220527-0687272653,null-remover-vio,1
286314-20220527-0627972672,null-remover-vio,1
286314-20220527-0648672666,null-remover-vio,1
286314-20220527-0629772664,think_simple-wpi,1
286314-20220527-0566872680,null-remover-vio,1
286314-20220527-0675072634,null-deodorant-gel,1
286314-20220527-0613272674,feel_natural_plane,1
286314-20220527-0689072618,null-wrinklecream,2
286314-20220527-0631672648,null-bbcream,1
286314-20220527-0686572618,feel_natural_plane,1
286314-20220527-0673372627,null-remover-vio,1
286314-20220527-0555872683,null-deodorant-gel,2
286314-20220527-0543972686,nalc-sunscreen-f,1
286314-20220527-0641372661,nalc-sunscreen-f,1
286314-20220527-0538672677,null-sunscreen,1
286314-20220527-0646672643,daily_basic-f-vanilla,1
286314-20220527-0662172617,null-bodywash-re,1
286314-20220527-0652872637,null-handcream-01,1
286314-20220527-0571172646,null-remover-vio,1
286314-20220527-0630072652,makebalance-plane,1
286314-20220527-0502172690,null-deodorant-gel,2
286314-20220527-0587972670,null-honey-wax,1
286314-20220527-0525772689,null-deodorant-gel,2
286314-20220527-0516572691,null-remover-vio,1
286314-20220527-0523472686,nalc-sunscreen-f,1
286314-20220527-0620472652,null-naturalbb-02,1
286314-20220527-0662172614,make_balance-f-matcha,1
286314-20220527-0605872631,null-deodorant-gel,1
286314-20220527-0524972671,null-deodorant-gel,1
286314-20220527-0491872688,null-remover-vio,1
286314-20220527-0624972622,daily_basic-f-coffee,1
286314-20220527-0618272624,null-remover-vio,3
286314-20220527-0594572644,nalc-sunscreen-f,1
286314-20220527-0597572623,fafra-botanicalmist,3
286314-20220527-0498272676,null-bbcream,1
286314-20220527-0570072663,null-deodorant-gel,1
286314-20220527-0480572691,make_balance-f-matcha,1
286314-20220527-0506772679,think_simple-wpc,1
286314-20220527-0595772634,think_simple-wpc,1
286314-20220527-0594372630,daily_basic-f-strawberry,1
286314-20220527-0380172614,daily_basic-f-banana,1
286314-20220527-0112772686,null-bbcream,1
286314-20220527-0075572541,nalc-sunscreen-f,1
286314-20220527-0535972414,null-bbcream,1
286314-20220527-0480872305,null-sunscreen,1
286314-20220527-0013972290,null-bbcream,2
286314-20220527-0017672275,null-perfume-cream,1
286314-20220527-0825472361,null-allinonemist,2
286314-20220527-0367872384,null-bodywash,1
286314-20220527-0099872428,make_balance-f-matcha,1
286314-20220527-0099872428,makebalance-plane,1
286314-20220527-0648172367,null-remover-vio,1
286314-20220527-0282872394,null-remover-vio,1
286314-20220527-0584772370,null-remover-vio,1
286314-20220527-0186472406,null-facemilk,3
286314-20220527-0186472406,null-facelotion,3
286314-20220527-0749872364,null-remover-vio,1
286314-20220527-0800372357,null-deodorant-gel,1
286314-20220527-0226272396,nalc-facewash,1
286314-20220527-0253072394,null-remover-vio,1
286314-20220527-0992472341,nalc-handcream,1
286314-20220527-0938772350,nalc-sunscreen-f,1
286314-20220527-0962872339,feel_natural_plane,1
286314-20220527-0045672425,null-honey-wax2,1
286314-20220527-0949772346,null-remover-vio,1
286314-20220527-0229772392,feel_natural_plane,1
286314-20220527-0686772364,null-bbcream,2
286314-20220527-0922372339,null-roland-bb-b,1
286314-20220527-0133472400,feel_natural-f-cocoa,1
286314-20220527-0920172342,null-honey-wax2,1
286314-20220527-0003672424,null-bbcream,1
286314-20220527-0043572409,null-bodywash,1
286314-20220527-0321072381,null-bodywash,1
286314-20220527-0142272398,null-remover-vio,1
286314-20220527-0698372357,DD-EFK-7D,1
286314-20220527-0946572338,nalc-sunscreen-f,1
286314-20220527-0605272362,nalc-sunscreen-f,1
286314-20220527-0826472351,nalc-milklotion-f,1
286314-20220527-0564272368,make_balance-f-cocoa,1
286314-20220527-0162472392,feel_natural_plane,1
286314-20220527-0952272258,daily_basic-f-fruitsmix,1
286314-20220527-0687772359,nalc-sunscreen-f,1
286314-20220527-0874372343,null-remover-vio,1
286314-20220527-0609872364,null-bbcream,1
286314-20220527-0862972340,nalc-milklotion-f,1
286314-20220527-0344072378,null-bodywash-re,1
286314-20220527-0040972402,make_balance-f-cocoa,1
286314-20220527-0640772361,null-remover-vio,3
286314-20220527-0328272378,nalc-moistlotion,1
286314-20220527-0837372343,null-naturalbb-01,1
286314-20220527-0080872395,null-sunscreen,1
286314-20220527-0898972255,null-remover-vio,1
286314-20220527-0906072254,null-deodorant-gel,1
286314-20220527-0113572390,null-bodywash,1
286314-20220527-0113572390,null-acne-facewash,1
286314-20220527-0179372383,makebalance-plane,3
286314-20220527-0110372389,null-remover-vio,1
286314-20220526-0610172357,null-bbcream,2
286314-20220526-0740872351,null-remover-vio,1
286314-20220526-0982572242,null-acne-facewash,1
286314-20220526-0092372391,daily_basic-f-vanilla,1
286314-20220526-0025072397,think_simple-wpc,1
286314-20220526-0963172233,think_simple-wpi,1
286314-20220526-0107972387,make_balance-f-cocoa,1
286314-20220526-0728972352,null-remover-vio,3
286314-20220526-0834972259,null-bbcream,1
286314-20220526-0019572397,nalc-milklotion-f,3
286314-20220526-0756372347,null-bodywash,3
286314-20220526-0596972358,null-naturalbb-01,1
286314-20220526-0365172369,think_simple-wpc,2
286314-20220526-0332472370,think_simple-wpi,1
286314-20220526-0252072379,daily_basic-f-banana,1
286314-20220526-0570672358,null-roland-bb-b,1
286314-20220526-0005372393,null-remover-vio,1
286314-20220526-0941172239,nalc-facewash,1
286314-20220526-0244572375,make_balance-f-cocoa,1
286314-20220526-0441272362,null-remover-vio,1
286314-20220526-0698972345,null-bodywash,1
286314-20220526-0783572257,think_simple-wpi,1
286314-20220526-0742972259,nalc-milklotion-f,1
286314-20220526-0711272341,null-sunscreen,1
286314-20220526-0025972385,nalc-milklotion-f,3
286314-20220526-0805772245,makebalance-cocoa3,1
286314-20220526-0861972241,null-deodorant-gel,2
286314-20220526-0488972359,null-shoepowder,2
286314-20220526-0918472229,null-honey-wax2,1
286314-20220526-0845772242,nalc-moistlotion,1
286314-20220526-0465472361,null-remover-vio,2
286314-20220526-0999172217,null-remover-vio,1
286314-20220526-0584472352,null-remover-vio,1
286314-20220526-0474672358,null-deodorant-gel,1
286314-20220526-0877772231,null-honey-wax2,1
286314-20220526-0228172370,null-remover-vio,1
286314-20220526-0579472351,feel_natural_plane,1
286314-20220526-0935972224,null-aftershave-lotion,2
286314-20220526-0935972224,null-deodorant-gel,1
286314-20220526-0461072358,null-honey-wax2,1
286314-20220526-0971372219,null-perfume-cream,1
286314-20220526-0809672243,daily_basic-f-banana,1
286314-20220526-0653672341,null-remover-vio,1
286314-20220526-0184972374,fixit-shaker-mb_aw,1
286314-20220526-0184972374,makebalance-plane,1
286314-20220526-0874072229,think_simple-wpc,3
286314-20220526-0296672368,feel_natural_plane,2
286314-20220526-0948872220,feel_natural-f-matcha,1
286314-20220526-0798872233,nalc-wrinklecream,1
286314-20220526-0448872356,shaker_300aw-green,1
286314-20220526-0448872356,think_simple-wpc,2
286314-20220526-0129072379,null-remover-vio,1
286314-20220526-0838672231,null-remover-vio,1
286314-20220526-0440672356,daily_basic-f-vanilla,1
286314-20220526-0850972235,null-perfume-cream,1
286314-20220526-0676072257,null-remover-vio,1
286314-20220526-0187972370,think_simple-wpc,2
286314-20220526-0430872356,null-remover-vio,1
286314-20220526-0980872218,fixit-shaker-mb_aw,1
286314-20220526-0980872218,make_balance-f-cocoa,1
286314-20220526-0549072347,nalc-sunscreen-f,1
286314-20220526-0515372352,feel_natural-f-matcha,1
286314-20220526-0786672231,nalc-milklotion-re,1
286314-20220526-0531872344,null-aftershave-lotion,1
286314-20220526-0294472364,null-deodorant-gel,4
286314-20220526-0753472232,null-honey-wax2,1
286314-20220526-0728772241,think_simple-wpi,1
286314-20220526-0793172230,nalc-milklotion-f,1
286314-20220526-0542272343,daily_basic-f-banana,1
286314-20220526-0842372225,DD-DRL02-bk,1
286314-20220526-0883772217,null-acne-facewash,1
286314-20220526-0720272233,aimmx-eyeshadow-01,1
286314-20220526-0619972247,makebalance-plane,1
286314-20220526-0710072244,make_balance-f-cocoa,1
286314-20220526-0512572345,null-sunscreen,1
286314-20220526-0100472372,null-remover-vio,1
286314-20220526-0026972380,feel_natural-f-cocoa,1
286314-20220526-0798272226,nalc-handcream,1
